2/3/2020,06:09,-1.77535
2/3/2020,06:10,-1.70771
2/3/2020,06:11,-1.69081
2/3/2020,06:12,-1.69081
2/3/2020,06:13,-1.69081
2/3/2020,06:14,-1.69644
2/3/2020,06:15,-1.69081
2/3/2020,06:16,-1.69644
2/3/2020,06:17,-1.69081
2/3/2020,06:18,-1.69081
2/3/2020,06:19,-1.69081
2/3/2020,06:20,-1.69081
2/3/2020,06:21,-1.70208
2/3/2020,06:22,-1.69644
2/3/2020,06:23,-1.69081
2/3/2020,06:24,-1.69081
2/3/2020,06:25,-1.69081
2/3/2020,06:26,-1.69081
2/3/2020,06:27,-1.69081
2/3/2020,06:28,-1.69081
2/3/2020,06:29,-1.69081
2/3/2020,06:30,-1.69081
2/3/2020,06:31,-1.69081
2/3/2020,06:32,-1.69081
2/3/2020,06:33,-1.69081
2/3/2020,06:34,-1.69081
2/3/2020,06:35,-1.69081
2/3/2020,06:36,-1.69081
2/3/2020,06:37,-1.69081
2/3/2020,06:38,-1.69081
2/3/2020,06:39,-1.69081
2/3/2020,06:40,-1.69081
2/3/2020,06:41,-1.69081
2/3/2020,06:42,-1.69081
2/3/2020,06:43,-1.69081
2/3/2020,06:44,-1.69081
2/3/2020,06:45,-1.69644
2/3/2020,06:46,-1.69081
2/3/2020,06:47,-1.69081
2/3/2020,06:48,-1.74153
2/3/2020,06:49,-1.74717
2/3/2020,06:50,-1.69081
2/3/2020,06:51,-1.69081
2/3/2020,06:52,-1.69644
2/3/2020,06:53,-1.69081
2/3/2020,06:54,-1.69081
2/3/2020,06:55,-1.69081
2/3/2020,06:56,-1.69081
2/3/2020,06:57,-1.69081
2/3/2020,06:58,-1.64572
2/3/2020,06:59,-1.40901
2/3/2020,07:00,-1.19484
2/3/2020,07:01,-1.03139
2/3/2020,07:02,-0.980667
2/3/2020,07:03,-0.450882
2/3/2020,07:04,-0.140901
2/3/2020,07:05,0.349433
2/3/2020,07:06,1.12157
2/3/2020,07:07,2.24314
2/3/2020,07:08,3.04345
2/3/2020,07:09,3.89449
2/3/2020,07:10,4.85261
2/3/2020,07:11,5.79383
2/3/2020,07:12,6.67305
2/3/2020,07:13,6.78577
2/3/2020,07:14,6.76322
2/3/2020,07:15,7.26483
2/3/2020,07:16,7.14084
2/3/2020,07:17,5.92909
2/3/2020,07:18,5.41058
2/3/2020,07:19,5.81637
2/3/2020,07:20,6.64487
2/3/2020,07:21,7.80589
2/3/2020,07:22,9.08526
2/3/2020,07:23,10.4266
2/3/2020,07:24,11.0297
2/3/2020,07:25,11.4693
2/3/2020,07:26,12.1513
2/3/2020,07:27,12.9459
2/3/2020,07:28,13.7857
2/3/2020,07:29,14.7889
2/3/2020,07:30,15.7020
2/3/2020,07:31,16.2317
2/3/2020,07:32,16.7897
2/3/2020,07:33,17.3477
2/3/2020,07:34,17.8211
2/3/2020,07:35,18.3001
2/3/2020,07:36,18.8299
2/3/2020,07:37,19.0216
2/3/2020,07:38,19.5570
2/3/2020,07:39,20.1206
2/3/2020,07:40,20.3629
2/3/2020,07:41,21.0900
2/3/2020,07:42,21.6705
2/3/2020,07:43,22.1946
2/3/2020,07:44,22.9442
2/3/2020,07:45,23.5417
2/3/2020,07:46,23.6656
2/3/2020,07:47,23.8122
2/3/2020,07:48,24.3701
2/3/2020,07:49,25.2043
2/3/2020,07:50,26.1737
2/3/2020,07:51,27.2389
2/3/2020,07:52,28.4957
2/3/2020,07:53,29.9329
2/3/2020,07:54,31.4546
2/3/2020,07:55,33.1058
2/3/2020,07:56,34.9825
2/3/2020,07:57,36.6506
2/3/2020,07:58,37.7891
2/3/2020,07:59,39.2375
2/3/2020,08:00,41.0860
2/3/2020,08:01,43.2953
2/3/2020,08:02,45.7695
2/3/2020,08:03,48.2606
2/3/2020,08:04,49.6413
2/3/2020,08:05,51.1910
2/3/2020,08:06,53.1465
2/3/2020,08:07,55.3275
2/3/2020,08:08,57.6155
2/3/2020,08:09,59.8414
2/3/2020,08:10,62.0615
2/3/2020,08:11,64.2987
2/3/2020,08:12,66.6032
2/3/2020,08:13,68.9136
2/3/2020,08:14,71.2180
2/3/2020,08:15,73.4438
2/3/2020,08:16,75.5226
2/3/2020,08:17,77.2131
2/3/2020,08:18,78.4466
2/3/2020,08:19,79.4608
2/3/2020,08:20,80.4406
2/3/2020,08:21,81.4719
2/3/2020,08:22,82.7334
2/3/2020,08:23,84.2605
2/3/2020,08:24,86.1139
2/3/2020,08:25,88.2554
2/3/2020,08:26,89.9065
2/3/2020,08:27,91.3378
2/3/2020,08:28,92.6506
2/3/2020,08:29,93.5804
2/3/2020,08:30,94.6396
2/3/2020,08:31,95.7722
2/3/2020,08:32,96.7863
2/3/2020,08:33,98.1837
2/3/2020,08:34,100.387
2/3/2020,08:35,102.883
2/3/2020,08:36,105.656
2/3/2020,08:37,108.846
2/3/2020,08:38,112.283
2/3/2020,08:39,115.473
2/3/2020,08:40,119.203
2/3/2020,08:41,123.345
2/3/2020,08:42,127.673
2/3/2020,08:43,132.090
2/3/2020,08:44,136.187
2/3/2020,08:45,139.686
2/3/2020,08:46,142.605
2/3/2020,08:47,145.095
2/3/2020,08:48,147.085
2/3/2020,08:49,149.237
2/3/2020,08:50,151.491
2/3/2020,08:51,153.294
2/3/2020,08:52,155.080
2/3/2020,08:53,157.469
2/3/2020,08:54,160.608
2/3/2020,08:55,164.169
2/3/2020,08:56,167.471
2/3/2020,08:57,170.790
2/3/2020,08:58,174.312
2/3/2020,08:59,177.028
2/3/2020,09:00,180.087
2/3/2020,09:01,184.663
2/3/2020,09:02,187.266
2/3/2020,09:03,186.725
2/3/2020,09:04,183.558
2/3/2020,09:05,177.551
2/3/2020,09:06,170.084
2/3/2020,09:07,163.170
2/3/2020,09:08,157.969
2/3/2020,09:09,153.765
2/3/2020,09:10,150.367
2/3/2020,09:11,147.910
2/3/2020,09:12,146.292
2/3/2020,09:13,145.684
2/3/2020,09:14,146.145
2/3/2020,09:15,147.604
2/3/2020,09:16,149.192
2/3/2020,09:17,150.133
2/3/2020,09:18,150.396
2/3/2020,09:19,150.937
2/3/2020,09:20,152.816
2/3/2020,09:21,156.558
2/3/2020,09:22,161.126
2/3/2020,09:23,165.768
2/3/2020,09:24,169.547
2/3/2020,09:25,171.339
2/3/2020,09:26,170.407
2/3/2020,09:27,166.209
2/3/2020,09:28,159.790
2/3/2020,09:29,153.033
2/3/2020,09:30,147.127
2/3/2020,09:31,142.569
2/3/2020,09:32,139.435
2/3/2020,09:33,137.784
2/3/2020,09:34,137.980
2/3/2020,09:35,140.650
2/3/2020,09:36,145.884
2/3/2020,09:37,152.69
2/3/2020,09:38,160.330
2/3/2020,09:39,168.251
2/3/2020,09:40,175.992
2/3/2020,09:41,182.679
2/3/2020,09:42,187.666
2/3/2020,09:43,191.400
2/3/2020,09:44,194.854
2/3/2020,09:45,198.848
2/3/2020,09:46,203.654
2/3/2020,09:47,209.316
2/3/2020,09:48,217.271
2/3/2020,09:49,226.539
2/3/2020,09:50,236.844
2/3/2020,09:51,244.777
2/3/2020,09:52,251.842
2/3/2020,09:53,259.774
2/3/2020,09:54,258.388
2/3/2020,09:55,254.337
2/3/2020,09:56,249.728
2/3/2020,09:57,245.649
2/3/2020,09:58,243.632
2/3/2020,09:59,243.265
2/3/2020,10:00,243.631
2/3/2020,10:01,243.705
2/3/2020,10:02,248.262
2/3/2020,10:03,257.576
2/3/2020,10:04,280.630
2/3/2020,10:05,268.337
2/3/2020,10:06,338.363
2/3/2020,10:07,336.222
2/3/2020,10:08,311.054
2/3/2020,10:09,503.482
2/3/2020,10:10,546.414
2/3/2020,10:11,388.225
2/3/2020,10:12,595.425
2/3/2020,10:13,534.346
2/3/2020,10:14,456.231
2/3/2020,10:15,370.379
2/3/2020,10:16,384.539
2/3/2020,10:17,350.171
2/3/2020,10:18,320.121
2/3/2020,10:19,459.335
2/3/2020,10:20,506.710
2/3/2020,10:21,545.695
2/3/2020,10:22,723.367
2/3/2020,10:23,716.960
2/3/2020,10:24,663.280
2/3/2020,10:25,644.174
2/3/2020,10:26,654.967
2/3/2020,10:27,679.601
2/3/2020,10:28,700.181
2/3/2020,10:29,480.745
2/3/2020,10:30,338.575
2/3/2020,10:31,358.735
2/3/2020,10:32,427.659
2/3/2020,10:33,406.205
2/3/2020,10:34,351.740
2/3/2020,10:35,351.883
2/3/2020,10:36,365.373
2/3/2020,10:37,376.332
2/3/2020,10:38,389.776
2/3/2020,10:39,528.324
2/3/2020,10:40,527.257
2/3/2020,10:41,455.079
2/3/2020,10:42,393.541
2/3/2020,10:43,359.270
2/3/2020,10:44,350.611
2/3/2020,10:45,348.719
2/3/2020,10:46,347.096
2/3/2020,10:47,347.469
2/3/2020,10:48,353.687
2/3/2020,10:49,364.469
2/3/2020,10:50,370.850
2/3/2020,10:51,373.832
2/3/2020,10:52,373.679
2/3/2020,10:53,383.493
2/3/2020,10:54,420.357
2/3/2020,10:55,367.313
2/3/2020,10:56,343.115
2/3/2020,10:57,353.533
2/3/2020,10:58,396.163
2/3/2020,10:59,435.823
2/3/2020,11:00,547.885
2/3/2020,11:01,709.032
2/3/2020,11:02,662.289
2/3/2020,11:03,503.895
2/3/2020,11:04,519.124
2/3/2020,11:05,576.027
2/3/2020,11:06,614.769
2/3/2020,11:07,688.071
2/3/2020,11:08,652.706
2/3/2020,11:09,623.755
2/3/2020,11:10,534.506
2/3/2020,11:11,472.503
2/3/2020,11:12,473.511
2/3/2020,11:13,504.812
2/3/2020,11:14,526.685
2/3/2020,11:15,525.603
2/3/2020,11:16,512.364
2/3/2020,11:17,509.435
2/3/2020,11:18,529.946
2/3/2020,11:19,505.285
2/3/2020,11:20,554.850
2/3/2020,11:21,558.689
2/3/2020,11:22,514.533
2/3/2020,11:23,527.848
2/3/2020,11:24,482.465
2/3/2020,11:25,467.860
2/3/2020,11:26,458.974
2/3/2020,11:27,387.927
2/3/2020,11:28,382.703
2/3/2020,11:29,360.175
2/3/2020,11:30,383.090
2/3/2020,11:31,364.714
2/3/2020,11:32,379.826
2/3/2020,11:33,391.142
2/3/2020,11:34,385.053
2/3/2020,11:35,391.477
2/3/2020,11:36,424.406
2/3/2020,11:37,417.821
2/3/2020,11:38,404.543
2/3/2020,11:39,411.505
2/3/2020,11:40,400.198
2/3/2020,11:41,385.031
2/3/2020,11:42,420.814
2/3/2020,11:43,485.125
2/3/2020,11:44,453.029
2/3/2020,11:45,436.888
2/3/2020,11:46,411.437
2/3/2020,11:47,392.042
2/3/2020,11:48,398.331
2/3/2020,11:49,412.535
2/3/2020,11:50,430.468
2/3/2020,11:51,464.744
2/3/2020,11:52,484.951
2/3/2020,11:53,456.954
2/3/2020,11:54,390.294
2/3/2020,11:55,357.754
2/3/2020,11:56,335.395
2/3/2020,11:57,307.298
2/3/2020,11:58,290.502
2/3/2020,11:59,275.632
2/3/2020,12:00,266.993
2/3/2020,12:01,263.755
2/3/2020,12:02,266.231
2/3/2020,12:03,274.833
2/3/2020,12:04,287.550
2/3/2020,12:05,290.392
2/3/2020,12:06,291.522
2/3/2020,12:07,291.403
2/3/2020,12:08,289.864
2/3/2020,12:09,291.631
2/3/2020,12:10,295.423
2/3/2020,12:11,302.589
2/3/2020,12:12,307.433
2/3/2020,12:13,318.929
2/3/2020,12:14,330.258
2/3/2020,12:15,344.693
2/3/2020,12:16,363.571
2/3/2020,12:17,374.341
2/3/2020,12:18,387.708
2/3/2020,12:19,414.730
2/3/2020,12:20,431.362
2/3/2020,12:21,412.389
2/3/2020,12:22,387.852
2/3/2020,12:23,376.434
2/3/2020,12:24,371.765
2/3/2020,12:25,365.368
2/3/2020,12:26,369.420
2/3/2020,12:27,370.381
2/3/2020,12:28,385.006
2/3/2020,12:29,388.433
2/3/2020,12:30,376.829
2/3/2020,12:31,380.369
2/3/2020,12:32,372.341
2/3/2020,12:33,363.828
2/3/2020,12:34,341.011
2/3/2020,12:35,318.943
2/3/2020,12:36,306.406
2/3/2020,12:37,298.49
2/3/2020,12:38,296.536
2/3/2020,12:39,306.640
2/3/2020,12:40,318.04
2/3/2020,12:41,326.011
2/3/2020,12:42,332.822
2/3/2020,12:43,333.998
2/3/2020,12:44,332.174
2/3/2020,12:45,321.787
2/3/2020,12:46,310.697
2/3/2020,12:47,296.286
2/3/2020,12:48,280.191
2/3/2020,12:49,263.720
2/3/2020,12:50,247.434
2/3/2020,12:51,230.861
2/3/2020,12:52,214.721
2/3/2020,12:53,203.598
2/3/2020,12:54,200.907
2/3/2020,12:55,204.729
2/3/2020,12:56,214.530
2/3/2020,12:57,228.929
2/3/2020,12:58,243.149
2/3/2020,12:59,253.851
2/3/2020,13:00,261.748
2/3/2020,13:01,268.695
2/3/2020,13:02,275.585
2/3/2020,13:03,281.327
2/3/2020,13:04,283.100
2/3/2020,13:05,280.635
2/3/2020,13:06,273.570
2/3/2020,13:07,263.752
2/3/2020,13:08,253.507
2/3/2020,13:09,242.749
2/3/2020,13:10,230.781
2/3/2020,13:11,218.819
2/3/2020,13:12,208.168
2/3/2020,13:13,198.435
2/3/2020,13:14,191.274
2/3/2020,13:15,189.107
2/3/2020,13:16,190.351
2/3/2020,13:17,192.924
2/3/2020,13:18,195.569
2/3/2020,13:19,198.863
2/3/2020,13:20,202.837
2/3/2020,13:21,207.397
2/3/2020,13:22,211.574
2/3/2020,13:23,213.533
2/3/2020,13:24,212.930
2/3/2020,13:25,209.964
2/3/2020,13:26,206.304
2/3/2020,13:27,203.693
2/3/2020,13:28,202.139
2/3/2020,13:29,199.465
2/3/2020,13:30,193.768
2/3/2020,13:31,184.806
2/3/2020,13:32,174.471
2/3/2020,13:33,164.006
2/3/2020,13:34,154.385
2/3/2020,13:35,145.930
2/3/2020,13:36,139.011
2/3/2020,13:37,133.601
2/3/2020,13:38,129.475
2/3/2020,13:39,126.621
2/3/2020,13:40,124.324
2/3/2020,13:41,121.943
2/3/2020,13:42,118.723
2/3/2020,13:43,114.709
2/3/2020,13:44,110.532
2/3/2020,13:45,107.053
2/3/2020,13:46,104.689
2/3/2020,13:47,103.040
2/3/2020,13:48,102.021
2/3/2020,13:49,101.407
2/3/2020,13:50,100.979
2/3/2020,13:51,100.163
2/3/2020,13:52,99.2849
2/3/2020,13:53,98.3730
2/3/2020,13:54,97.1908
2/3/2020,13:55,95.2599
2/3/2020,13:56,92.6366
2/3/2020,13:57,90.4581
2/3/2020,13:58,89.7826
2/3/2020,13:59,90.5763
2/3/2020,14:00,92.9237
2/3/2020,14:01,96.1381
2/3/2020,14:02,99.8197
2/3/2020,14:03,103.698
2/3/2020,14:04,107.740
2/3/2020,14:05,112.007
2/3/2020,14:06,116.066
2/3/2020,14:07,119.337
2/3/2020,14:08,121.639
2/3/2020,14:09,122.799
2/3/2020,14:10,123.187
2/3/2020,14:11,124.549
2/3/2020,14:12,128.721
2/3/2020,14:13,136.343
2/3/2020,14:14,146.172
2/3/2020,14:15,155.325
2/3/2020,14:16,161.534
2/3/2020,14:17,163.398
2/3/2020,14:18,161.247
2/3/2020,14:19,157.087
2/3/2020,14:20,152.668
2/3/2020,14:21,148.756
2/3/2020,14:22,145.463
2/3/2020,14:23,143.177
2/3/2020,14:24,142.597
2/3/2020,14:25,143.864
2/3/2020,14:26,145.665
2/3/2020,14:27,146.515
2/3/2020,14:28,145.609
2/3/2020,14:29,143.931
2/3/2020,14:30,141.719
2/3/2020,14:31,139.113
2/3/2020,14:32,136.377
2/3/2020,14:33,133.489
2/3/2020,14:34,130.854
2/3/2020,14:35,129.087
2/3/2020,14:36,128.158
2/3/2020,14:37,127.539
2/3/2020,14:38,126.717
2/3/2020,14:39,125.698
2/3/2020,14:40,125.005
2/3/2020,14:41,125.191
2/3/2020,14:42,125.467
2/3/2020,14:43,125.343
2/3/2020,14:44,125.000
2/3/2020,14:45,125.242
2/3/2020,14:46,126.373
2/3/2020,14:47,127.910
2/3/2020,14:48,128.946
2/3/2020,14:49,128.332
2/3/2020,14:50,127.111
2/3/2020,14:51,125.675
2/3/2020,14:52,123.930
2/3/2020,14:53,120.637
2/3/2020,14:54,115.025
2/3/2020,14:55,107.357
2/3/2020,14:56,98.7670
2/3/2020,14:57,91.9780
2/3/2020,14:58,88.3020
2/3/2020,14:59,87.604
2/3/2020,15:00,89.3491
2/3/2020,15:01,90.4468
2/3/2020,15:02,88.9325
2/3/2020,15:03,86.3768
2/3/2020,15:04,85.1721
2/3/2020,15:05,85.1158
2/3/2020,15:06,85.0539
2/3/2020,15:07,83.9280
2/3/2020,15:08,81.7607
2/3/2020,15:09,78.5351
2/3/2020,15:10,75.1012
2/3/2020,15:11,72.1683
2/3/2020,15:12,69.5225
2/3/2020,15:13,67.9125
2/3/2020,15:14,67.2820
2/3/2020,15:15,66.6966
2/3/2020,15:16,66.2068
2/3/2020,15:17,66.4376
2/3/2020,15:18,67.2032
2/3/2020,15:19,67.5523
2/3/2020,15:20,67.3440
2/3/2020,15:21,65.9141
2/3/2020,15:22,63.1388
2/3/2020,15:23,59.5192
2/3/2020,15:24,56.3273
2/3/2020,15:25,54.0080
2/3/2020,15:26,52.2911
2/3/2020,15:27,51.0301
2/3/2020,15:28,50.3827
2/3/2020,15:29,49.9661
2/3/2020,15:30,49.3188
2/3/2020,15:31,48.4856
2/3/2020,15:32,47.9621
2/3/2020,15:33,47.9790
2/3/2020,15:34,48.0522
2/3/2020,15:35,47.3597
2/3/2020,15:36,45.9018
2/3/2020,15:37,45.26
2/3/2020,15:38,45.9524
2/3/2020,15:39,47.8833
2/3/2020,15:40,49.8141
2/3/2020,15:41,52.2460
2/3/2020,15:42,55.5899
2/3/2020,15:43,58.7085
2/3/2020,15:44,61.3205
2/3/2020,15:45,63.6286
2/3/2020,15:46,65.4412
2/3/2020,15:47,66.9893
2/3/2020,15:48,69.1397
2/3/2020,15:49,71.7517
2/3/2020,15:50,73.6716
2/3/2020,15:51,74.2010
2/3/2020,15:52,73.6329
2/3/2020,15:53,72.9690
2/3/2020,15:54,71.1284
2/3/2020,15:55,71.2468
2/3/2020,15:56,75.3564
2/3/2020,15:57,64.1369
2/3/2020,15:58,43.5951
2/3/2020,15:59,56.4531
2/3/2020,16:00,88.2551
2/3/2020,16:01,103.765
2/3/2020,16:02,108.484
2/3/2020,16:03,110.358
2/3/2020,16:04,114.582
2/3/2020,16:05,119.339
2/3/2020,16:06,121.666
2/3/2020,16:07,122.026
2/3/2020,16:08,120.102
2/3/2020,16:09,115.643
2/3/2020,16:10,109.344
2/3/2020,16:11,102.966
2/3/2020,16:12,98.7384
2/3/2020,16:13,96.6162
2/3/2020,16:14,95.4232
2/3/2020,16:15,94.6352
2/3/2020,16:16,94.5850
2/3/2020,16:17,94.5853
2/3/2020,16:18,94.2760
2/3/2020,16:19,93.0151
2/3/2020,16:20,90.6901
2/3/2020,16:21,87.1152
2/3/2020,16:22,82.7745
2/3/2020,16:23,77.8427
2/3/2020,16:24,73.0009
2/3/2020,16:25,69.3471
2/3/2020,16:26,67.7819
2/3/2020,16:27,68.1818
2/3/2020,16:28,69.3473
2/3/2020,16:29,70.2934
2/3/2020,16:30,70.2258
2/3/2020,16:31,68.7058
2/3/2020,16:32,66.3074
2/3/2020,16:33,63.5655
2/3/2020,16:34,60.6660
2/3/2020,16:35,57.3555
2/3/2020,16:36,53.9998
2/3/2020,16:37,51.0890
2/3/2020,16:38,48.3077
2/3/2020,16:39,45.7235
2/3/2020,16:40,43.0603
2/3/2020,16:41,40.2846
2/3/2020,16:42,37.5990
2/3/2020,16:43,35.5721
2/3/2020,16:44,34.4630
2/3/2020,16:45,33.8605
2/3/2020,16:46,33.7874
2/3/2020,16:47,34.3560
2/3/2020,16:48,35.4145
2/3/2020,16:49,36.6532
2/3/2020,16:50,37.7905
2/3/2020,16:51,38.9729
2/3/2020,16:52,40.3411
2/3/2020,16:53,41.4559
2/3/2020,16:54,41.8894
2/3/2020,16:55,41.5178
2/3/2020,16:56,40.3467
2/3/2020,16:57,38.6970
2/3/2020,16:58,36.7264
2/3/2020,16:59,34.3673
2/3/2020,17:00,31.6141
2/3/2020,17:01,28.9735
2/3/2020,17:02,26.7383
2/3/2020,17:03,25.1393
2/3/2020,17:04,24.1090
2/3/2020,17:05,23.3770
2/3/2020,17:06,22.5831
2/3/2020,17:07,21.5190
2/3/2020,17:08,20.3592
2/3/2020,17:09,19.1768
2/3/2020,17:10,18.0845
2/3/2020,17:11,17.2175
2/3/2020,17:12,16.5475
2/3/2020,17:13,16.0801
2/3/2020,17:14,15.5790
2/3/2020,17:15,15.2750
2/3/2020,17:16,14.7795
2/3/2020,17:17,14.0926
2/3/2020,17:18,13.4057
2/3/2020,17:19,12.8652
2/3/2020,17:20,12.3529
2/3/2020,17:21,11.7504
2/3/2020,17:22,10.8383
2/3/2020,17:23,9.86429
2/3/2020,17:24,9.03100
2/3/2020,17:25,8.25965
2/3/2020,17:26,7.44326
2/3/2020,17:27,6.61560
2/3/2020,17:28,5.82736
2/3/2020,17:29,5.17988
2/3/2020,17:30,4.69567
2/3/2020,17:31,4.20584
2/3/2020,17:32,4.05382
2/3/2020,17:33,4.05382
2/3/2020,17:34,3.96373
2/3/2020,17:35,3.63717
2/3/2020,17:36,3.62591
2/3/2020,17:37,3.65407
2/3/2020,17:38,3.49642
2/3/2020,17:39,3.38381
2/3/2020,17:40,3.37818
2/3/2020,17:41,3.37818
2/3/2020,17:42,3.36693
2/3/2020,17:43,3.31627
2/3/2020,17:44,2.94467
2/3/2020,17:45,2.70257
2/3/2020,17:46,2.54493
2/3/2020,17:47,2.36476
2/3/2020,17:48,2.18459
2/3/2020,17:49,1.70038
2/3/2020,17:50,1.57088
2/3/2020,17:51,1.05288
2/3/2020,17:52,0.990951
2/3/2020,17:53,0.461694
2/3/2020,17:54,0.337826
2/3/2020,17:55,0.337826
2/3/2020,17:56,0.045043
2/3/2020,17:57,-0.320935
2/3/2020,17:58,-0.394131
2/3/2020,17:59,-0.844566
2/3/2020,18:00,-1.12609
2/3/2020,18:01,-1.68350
2/3/2020,18:02,-1.78484
2/3/2020,18:03,-2.2578
2/3/2020,18:04,-2.34227
2/3/2020,18:05,-1.95377
2/3/2020,18:06,-1.76798
2/3/2020,18:07,-1.68915
2/3/2020,18:08,-1.68917
2/3/2020,18:09,-1.68917
2/3/2020,18:10,-1.68919
2/3/2020,18:11,-1.68920
2/3/2020,18:12,-1.68921
2/3/2020,18:13,-1.68922
2/3/2020,18:14,-1.84126
2/3/2020,18:15,-2.18475
2/3/2020,18:16,-2.35368
2/3/2020,18:17,-2.36496
2/3/2020,18:18,-2.36497
2/3/2020,18:19,-2.36498
2/3/2020,18:20,-2.69159
2/3/2020,18:21,-2.70286
2/3/2020,18:22,-2.70287
2/3/2020,18:23,-2.70288
2/3/2020,18:24,-2.73104
2/3/2020,18:25,-2.84368
2/3/2020,18:26,-3.00698
2/3/2020,18:27,-2.78175
2/3/2020,18:28,-2.80428
2/3/2020,18:29,-2.97886
2/3/2020,18:30,-3.14216
2/3/2020,18:31,-3.01268
2/3/2020,18:32,-3.02957
2/3/2020,18:33,-3.14787
2/3/2020,18:34,-3.27739
2/3/2020,18:35,-3.19858
2/3/2020,18:36,-3.01275
2/3/2020,18:37,-2.83258
2/3/2020,18:38,-2.70307
2/3/2020,18:39,-2.64678
2/3/2020,18:40,-2.39338
2/3/2020,18:41,-2.36524
2/3/2020,18:42,-2.36526
2/3/2020,18:43,-2.36528
